datasetID	vocabulary	triples
776	vihart.com	4
777	http://purl.org/dc/elements/1.1/	1
777	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
777	http://www.w3.org/2000/01/rdf-schema#	2
777	http://www.w3.org/2002/07/owl#	2799
777	http://xmlns.com/foaf/0.1/	20
777	semanlink.net	2
778	http://purl.org/dc/elements/1.1/	36
778	http://purl.org/dc/terms/	3
779	http://purl.org/dc/elements/1.1/	1
779	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
779	http://xmlns.com/foaf/0.1/	9
780	http://open.vocab.org/terms/	3754
780	http://purl.org/dc/elements/1.1/	57
780	http://purl.org/dc/terms/	17973
780	http://purl.org/rss/1.0/	46
780	http://purl.org/rss/1.0/modules/content/	10
780	http://purl.org/rss/1.0/modules/syndication/	3
780	http://purl.org/twc/vocab/conversion/	2812
780	http://rdfs.org/ns/void#	7370
780	http://webns.net/mvcb/	1
780	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6872
780	http://www.w3.org/2000/01/rdf-schema#	265
780	http://www.w3.org/2000/10/swap/pim/contact#	4678
780	http://www.w3.org/2002/07/owl#	770
780	http://www.w3.org/2004/02/skos/core#	6328
780	http://www.w3.org/2006/time#	84
780	http://www.w3.org/ns/prov#	49
780	http://xmlns.com/foaf/0.1/	524
780	rpi.edu	20604
780	semanlink.net	12
781	http://www.w3.org/1999/02/22-rdf-syntax-ns#	18332
781	http://www.w3.org/2000/01/rdf-schema#	29052
781	http://www.w3.org/2002/07/owl#	987
781	http://www.w3.org/2003/01/geo/wgs84_pos#	37
781	http://xmlns.com/foaf/0.1/	37
781	semantic-mediawiki.org	45844
781	tudelft.nl	93266
782	http://purl.org/net/pingback/	2
782	http://purl.org/vocab/bio/0.1/	2
782	http://purl.org/vocab/relationship/	10
782	http://rdfs.org/sioc/ns#	1
782	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
782	http://www.w3.org/2000/01/rdf-schema#	1
782	http://www.w3.org/2000/10/swap/pim/contact#	3
782	http://www.w3.org/2002/07/owl#	8
782	http://www.w3.org/ns/auth/cert#	4
782	http://xmlns.com/foaf/0.1/	27
783	http://usefulinc.com/ns/doap#	9
783	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
784	http://purl.org/dc/elements/1.1/	7
784	http://www.w3.org/1999/	12
784	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
784	http://www.w3.org/2003/01/geo/wgs84_pos#	8
784	http://xmlns.com/foaf/0.1/	48
785	http://purl.org/vocab/bio/0.1/	102
785	http://rdfs.org/sioc/ns#	7822
785	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5598
785	http://www.w3.org/2000/01/rdf-schema#	1295
785	http://xmlns.com/foaf/0.1/	19171
786	http://rdfs.org/sioc/ns#	5
786	http://www.w3.org/1999/02/22-rdf-syntax-ns#	9
786	http://xmlns.com/foaf/0.1/	26
787	http://rdfs.org/sioc/ns#	19
787	http://www.w3.org/1999/02/22-rdf-syntax-ns#	13
787	http://www.w3.org/2000/01/rdf-schema#	3
787	http://xmlns.com/foaf/0.1/	46
788	http://purl.org/net/provenance/ns#	81
788	http://webns.net/mvcb/	2
788	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1029
788	http://www.w3.org/2000/01/rdf-schema#	4
788	http://www.w3.org/2002/07/owl#	7
788	http://xmlns.com/foaf/0.1/	2332
788	ontoware.org	23
788	zeitkunst.org	3782
789	http://purl.org/dc/elements/1.1/	1
789	http://purl.org/rss/1.0/	1
789	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
789	http://www.w3.org/2000/01/rdf-schema#	1
789	http://www.w3.org/2005/	6
789	http://xmlns.com/foaf/0.1/	1
789	shadura.me	3
790	http://purl.org/dc/elements/1.1/	46
790	http://purl.org/rss/1.0/	65
790	http://purl.org/rss/1.0/modules/content/	15
790	http://webns.net/mvcb/	1
790	http://www.w3.org/1999/02/22-rdf-syntax-ns#	35
790	seesaa.net	4
791	http://purl.org/dc/elements/1.1/	1
791	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
791	http://xmlns.com/foaf/0.1/	21
792	http://purl.org/vocab/bio/0.1/	2
792	http://rdfs.org/sioc/ns#	73
792	http://www.w3.org/1999/02/22-rdf-syntax-ns#	71
792	http://www.w3.org/2000/01/rdf-schema#	17
792	http://xmlns.com/foaf/0.1/	250
793	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1465
793	http://www.w3.org/2000/01/rdf-schema#	1465
793	http://www.w3.org/2002/07/owl#	1
793	http://xmlns.com/foaf/0.1/	7889
794	data-vocabulary.org	3
794	http://purl.org/dc/elements/1.1/	36
794	http://purl.org/dc/terms/	2
794	http://www.w3.org/1999/02/22-rdf-syntax-ns#	21
794	http://www.w3.org/2000/01/rdf-schema#	154
794	http://www.w3.org/2000/10/swap/log#	4
794	http://www.w3.org/2000/10/swap/pim/contact#	1
794	http://www.w3.org/2002/12/cal/ical#	2
794	http://xmlns.com/foaf/0.1/	1879
794	http://xmlns.com/wordnet/1.6/	3
794	http://xmlns.com/wot/0.1/	5
794	jibbering.com	12
794	schema.org	3
794	semanlink.net	9
795	http://open.vocab.org/terms/	78576
795	http://purl.org/dc/terms/	78192
795	http://purl.org/NET/c4dm/event.owl#	15698
795	http://purl.org/ontology/mo/	168945
795	http://www.w3.org/1999/02/22-rdf-syntax-ns#	74091
795	http://www.w3.org/2000/01/rdf-schema#	74118
795	http://www.w3.org/2002/07/owl#	76750
795	http://www.w3.org/2003/01/geo/wgs84_pos#	10614
795	http://www.w3.org/2006/vcard/ns#	26546
795	http://xmlns.com/foaf/0.1/	416486
795	kanzaki.com	5307
795	rdfize.com	1
796	http://purl.org/vocab/bio/0.1/	124
796	http://rdfs.org/sioc/ns#	4174
796	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1386
796	http://www.w3.org/2000/01/rdf-schema#	232
796	http://www.w3.org/2003/01/geo/wgs84_pos#	6
796	http://xmlns.com/foaf/0.1/	6656
797	http://purl.org/dc/terms/	1
797	http://purl.org/vocab/relationship/	3
797	http://webns.net/mvcb/	2
797	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
797	http://www.w3.org/2000/01/rdf-schema#	4
797	http://xmlns.com/foaf/0.1/	29
798	http://purl.org/dc/elements/1.1/	46
798	http://purl.org/rss/1.0/	66
798	http://purl.org/rss/1.0/modules/content/	15
798	http://www.w3.org/1999/02/22-rdf-syntax-ns#	33
799	http://rdfs.org/sioc/ns#	2
799	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
799	http://xmlns.com/foaf/0.1/	22
800	http://purl.org/dc/elements/1.1/	6
800	http://purl.org/dc/terms/1.1/	1
800	http://purl.org/net/vocab/2004/07/visit#	33
800	http://www.daml.org/2001/10/html/airport_ont#	2
800	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
800	http://www.w3.org/2000/01/rdf-schema#	1
800	http://www.w3.org/2000/10/swap/pim/contact#	1
800	http://www.w3.org/2002/07/owl#	1
800	http://www.w3.org/2003/01/geo/wgs84_pos#	3
800	http://www.w3.org/ns/auth/cert#	4
800	http://www.w3.org/ns/auth/rsa#	3
800	http://xmlns.com/foaf/0.1/	40
800	lingvoj.org	3
800	stanford.edu	4
801	http://purl.org/dc/elements/1.1/	1
801	http://purl.org/rss/1.0/	1
801	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
801	http://www.w3.org/2000/01/rdf-schema#	1
801	http://xmlns.com/foaf/0.1/	1
801	oskuro.net	4
802	http://www.w3.org/1999/02/22-rdf-syntax-ns#	297
802	http://www.w3.org/2000/01/rdf-schema#	202
802	http://www.w3.org/2002/07/owl#	300
802	http://xmlns.com/foaf/0.1/	3
802	openei.org	379
802	semantic-mediawiki.org	1228
803	http://usefulinc.com/ns/doap#	16
803	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
804	http://purl.org/vocab/bio/0.1/	1
804	http://rdfs.org/sioc/ns#	5
804	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
804	http://xmlns.com/foaf/0.1/	24
805	http://data.semanticweb.org/ns/swc/ontology#	2
805	http://purl.org/dc/elements/1.1/	2
805	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
805	http://www.w3.org/2003/01/geo/wgs84_pos#	1
805	http://xmlns.com/foaf/0.1/	24
805	monkey.org	12
805	semanlink.net	5
806	http://purl.org/dc/elements/1.1/	1
806	http://purl.org/rss/1.0/	1
806	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
806	http://www.w3.org/2000/01/rdf-schema#	1
806	http://www.w3.org/2005/	6
806	http://xmlns.com/foaf/0.1/	1
806	mhatta.org	3
807	http://webns.net/mvcb/	2
807	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
807	http://www.w3.org/2000/01/rdf-schema#	1
807	http://www.w3.org/2002/07/owl#	13
807	http://xmlns.com/foaf/0.1/	28
808	http://purl.org/vocab/bio/0.1/	1
808	http://rdfs.org/sioc/ns#	13
808	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
808	http://xmlns.com/foaf/0.1/	31
809	http://purl.org/dc/elements/1.1/	14
809	http://purl.org/net/pingback/	2
809	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
809	http://www.w3.org/ns/auth/cert#	3
809	http://www.w3.org/ns/auth/rsa#	1
809	http://xmlns.com/foaf/0.1/	17
809	mamund.com	3
810	http://purl.org/vocab/bio/0.1/	4
810	http://rdfs.org/sioc/ns#	79
810	http://www.w3.org/1999/02/22-rdf-syntax-ns#	94
810	http://www.w3.org/2000/01/rdf-schema#	16
810	http://www.w3.org/2003/01/geo/wgs84_pos#	9
810	http://xmlns.com/foaf/0.1/	316
811	http://purl.org/dc/elements/1.1/	23
811	http://www.w3.org/1999/02/22-rdf-syntax-ns#	84
811	http://www.w3.org/2000/01/rdf-schema#	84
811	http://www.w3.org/2003/01/geo/wgs84_pos#	2
811	http://xmlns.com/foaf/0.1/	27
811	lotico.com	494
812	http://purl.org/dc/elements/1.1/	17
812	http://usefulinc.com/ns/doap#	90
812	http://www.w3.org/1999/02/22-rdf-syntax-ns#	16
812	http://www.w3.org/2000/01/rdf-schema#	1
812	http://xmlns.com/foaf/0.1/	28
812	semanlink.net	3
813	http://purl.org/dc/terms/	5
813	http://purl.org/stuff/rev#	1
813	http://purl.org/vocab/frbr/core#	1
813	http://purl.org/vocab/vann/	2
813	http://purl.org/vocommons/voaf#	3
813	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
813	http://xmlns.com/foaf/0.1/	3
814	http://purl.org/dc/elements/1.1/	1
814	http://purl.org/rss/1.0/	1
814	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
814	http://www.w3.org/2000/01/rdf-schema#	1
814	http://xmlns.com/foaf/0.1/	1
814	ledru.info	4
815	data-vocabulary.org	3
815	http://purl.org/dc/elements/1.1/	156
815	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	3
815	http://purl.org/net/schemas/book/	129
815	http://purl.org/net/schemas/quaffing/	8
815	http://purl.org/rss/1.0/	47
815	http://purl.org/rss/1.0/modules/content/	10
815	http://purl.org/rss/1.0/modules/syndication/	3
815	http://purl.org/vocab/bio/0.1/	17
815	http://purl.org/vocab/relationship/	39
815	http://usefulinc.com/ns/doap#	15
815	http://webns.net/mvcb/	2
815	http://www.purl.org/stuff/rev#	72
815	http://www.w3.org/1999/02/22-rdf-syntax-ns#	168
815	http://www.w3.org/2000/01/rdf-schema#	45
815	http://www.w3.org/2002/12/cal/ical#	21
815	http://www.w3.org/2003/01/geo/wgs84_pos#	3
815	http://xmlns.com/foaf/0.1/	494
815	mindswap.org	3
815	schema.org	3
815	semanlink.net	75
816	http://purl.org/vocab/bio/0.1/	12
816	http://webns.net/mvcb/	1
816	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
816	http://www.w3.org/2000/01/rdf-schema#	1
816	http://www.w3.org/2000/10/swap/pim/contact#	10
816	http://www.w3.org/2002/07/owl#	1
816	http://www.w3.org/2003/01/geo/wgs84_pos#	3
816	http://xmlns.com/foaf/0.1/	6
817	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	2
817	http://webns.net/mvcb/	2
817	http://www.w3.org/1999/02/22-rdf-syntax-ns#	10
817	http://www.w3.org/2000/01/rdf-schema#	8
817	http://www.w3.org/2000/10/swap/pim/contact#	1
817	http://xmlns.com/foaf/0.1/	56
818	http://rdfs.org/sioc/ns#	15
818	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
818	http://xmlns.com/foaf/0.1/	26
819	http://purl.org/vocab/bio/0.1/	5
819	http://rdfs.org/sioc/ns#	82
819	http://www.w3.org/1999/02/22-rdf-syntax-ns#	30
819	http://www.w3.org/2000/01/rdf-schema#	5
819	http://www.w3.org/2003/01/geo/wgs84_pos#	9
819	http://xmlns.com/foaf/0.1/	139
820	ebusiness-unibw.org	1
820	http://purl.org/goodrelations/v1#	57
820	http://www.w3.org/1999/02/22-rdf-syntax-ns#	22
820	http://www.w3.org/2000/01/rdf-schema#	8
820	http://www.w3.org/2001/vcard-rdf/3.0#	20
820	http://www.w3.org/2002/07/owl#	2
821	http://rdfs.org/sioc/ns#	44
821	http://www.w3.org/1999/02/22-rdf-syntax-ns#	8
821	http://www.w3.org/2003/01/geo/wgs84_pos#	3
821	http://xmlns.com/foaf/0.1/	41
822	deri.ie	78
822	http://purl.org/dc/elements/1.1/	85
822	http://purl.org/net/pingback/	2
822	http://rdfs.org/ns/void#	1
822	http://rdfs.org/sioc/ns#	11590
822	http://rdfs.org/sioc/services#	503
822	http://vocab.org/bio/0.1/	10
822	http://www.w3.org/1999/02/22-rdf-syntax-ns#	439
822	http://www.w3.org/2000/01/rdf-schema#	281
822	http://www.w3.org/2001/vcard-rdf/3.0#	46
822	http://www.w3.org/2002/07/owl#	78
822	http://www.w3.org/ns/auth/cert#	229
822	http://xmlns.com/foaf/0.1/	1185
822	openlinksw.com	76
822	scot-project.org	1
823	http://purl.org/dc/elements/1.1/	1
823	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
823	http://xmlns.com/foaf/0.1/	3
824	http://purl.org/dc/terms/	4
824	http://purl.org/ontology/bibo/	1
824	http://purl.org/stuff/rev#	2
824	http://purl.org/vocab/changeset/schema#	126882
824	http://purl.org/vocab/frbr/core#	3
824	http://purl.org/vocab/vann/	2
824	http://purl.org/vocommons/voaf#	7
824	http://www.w3.org/1999/02/22-rdf-syntax-ns#	554673
824	http://www.w3.org/2000/01/rdf-schema#	70609
824	http://www.w3.org/2002/07/owl#	26122
824	http://www.w3.org/2004/02/skos/core#	350572
824	http://www.w3.org/2008/05/skos-xl#	93155
824	http://xmlns.com/foaf/0.1/	6
824	loc.gov	920233
824	schema.org	82
825	http://purl.org/dc/elements/1.1/	137
825	http://purl.org/dc/terms/	226
825	http://purl.org/ontology/bibo/	90
825	http://purl.org/vocab/aiiso/schema#	5
825	http://purl.org/vocab/resourcelist/schema#	121
825	http://rdfs.org/sioc/spec/	56
825	http://rdvocab.info/elements/	22
825	http://www.w3.org/1999/02/22-rdf-syntax-ns#	402
825	http://www.w3.org/2000/01/rdf-schema#	118
825	http://xmlns.com/foaf/0.1/	376
825	talis.com	20
826	http://purl.org/dc/elements/1.1/	1
826	http://web.resource.org/cc/	1
826	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
826	http://www.w3.org/2000/10/swap/pim/contact#	11
826	http://www.w3.org/2002/07/owl#	1
826	http://www.w3.org/2003/01/geo/wgs84_pos#	3
826	http://xmlns.com/foaf/0.1/	54
827	http://www.w3.org/1999/02/22-rdf-syntax-ns#	49
827	http://www.w3.org/2000/01/rdf-schema#	1
827	http://xmlns.com/foaf/0.1/	207
828	http://purl.org/dc/elements/1.1/	27
828	http://purl.org/rss/1.0/	1
828	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
828	http://www.w3.org/2000/01/rdf-schema#	3
828	http://xmlns.com/foaf/0.1/	48
829	http://webns.net/mvcb/	2
829	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
829	http://xmlns.com/foaf/0.1/	10
830	http://usefulinc.com/ns/doap#	20
830	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
830	http://xmlns.com/foaf/0.1/	15
831	http://creativecommons.org/ns#	2
831	http://data.semanticweb.org/ns/swc/ontology#	6
831	http://open.vocab.org/terms/	2
831	http://purl.org/dc/elements/1.1/	2
831	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
831	http://www.w3.org/2000/01/rdf-schema#	4
831	http://www.w3.org/2002/07/	10
831	http://xmlns.com/foaf/0.1/	144
832	http://purl.org/dc/elements/1.1/	8
832	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	6
832	http://purl.org/vocab/bio/0.1/	1
832	http://www.daml.org/2001/10/html/airport-ont#	2
832	http://www.w3.org/1999/02/22-rdf-syntax-ns#	17
832	http://www.w3.org/2000/01/rdf-schema#	7
832	http://www.w3.org/2000/10/swap/pim/contact#	1
832	http://www.w3.org/2003/01/geo/wgs84_pos#	3
832	http://xmlns.com/foaf/0.1/	186
832	http://xmlns.com/wordnet/1.6/	1
832	semanlink.net	9
833	esd.org.uk	5636
833	http://purl.org/dc/terms/	2786
833	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1392
833	http://www.w3.org/2000/01/rdf-schema#	4
833	http://www.w3.org/2002/07/owl#	1391
833	http://www.w3.org/2004/02/skos/core#	20397
834	http://purl.org/dc/elements/1.1/	52
834	http://purl.org/urfm/	157
834	http://usefulinc.com/ns/doap#	102
834	http://www.w3.org/1999/02/22-rdf-syntax-ns#	131
834	http://xmlns.com/wordnet/1.6/	10
835	http://purl.org/vocab/bio/0.1/	1
835	http://rdfs.org/sioc/ns#	20
835	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
835	http://www.w3.org/2003/01/geo/wgs84_pos#	3
835	http://xmlns.com/foaf/0.1/	29
836	http://creativecommons.org/ns#	40980
836	http://purl.org/dc/terms/	51250
836	http://www.w3.org/1999/02/22-rdf-syntax-ns#	25308
836	http://www.w3.org/1999/xhtml/vocab#	13660
836	http://www.w3.org/2002/07/owl#	8554
836	http://www.w3.org/2004/02/skos/core#	135490
836	schema.org	510
837	http://purl.org/dc/elements/1.1/	1
837	http://purl.org/vocab/bio/0.1/	1
837	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
837	http://www.w3.org/2000/01/rdf-schema#	1
837	http://www.w3.org/ns/auth/cert#	4
837	http://xmlns.com/foaf/0.1/	23
838	http://rdfs.org/sioc/ns#	41
838	http://www.w3.org/1999/02/22-rdf-syntax-ns#	30
838	http://www.w3.org/2000/01/rdf-schema#	6
838	http://xmlns.com/foaf/0.1/	104
839	http://creativecommons.org/ns#	1
839	http://data.semanticweb.org/ns/swc/ontology#	2
839	http://purl.org/dc/elements/1.1/	5
839	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4
839	http://www.w3.org/2000/01/rdf-schema#	3
839	http://www.w3.org/2000/10/swap/pim/contact#	7
839	http://www.w3.org/2002/07/owl#	1
839	http://www.w3.org/2003/01/geo/wgs84_pos#	1
839	http://xmlns.com/foaf/0.1/	54
840	http://purl.org/adms/sw/	227
840	http://purl.org/dc/elements/1.1/	11
840	http://purl.org/dc/terms/	103
840	http://purl.org/rss/1.0/	5
840	http://usefulinc.com/ns/doap#	104
840	http://www.w3.org/1999/02/22-rdf-syntax-ns#	532
840	http://www.w3.org/2000/01/rdf-schema#	66
840	http://www.w3.org/2002/07/owl#	49
840	http://xmlns.com/foaf/0.1/	1693
840	http://xmlns.com/wot/0.1/	2
840	schema.org	78
840	spdx.org	72
841	dbtune.org	4
841	http://purl.org/dc/elements/1.1/	6
841	http://purl.org/rss/1.0/	1
841	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5
841	http://www.w3.org/2000/01/rdf-schema#	294
841	http://www.w3.org/2002/07/owl#	1
841	http://xmlns.com/foaf/0.1/	6
841	semanlink.net	20
842	deri.ie	1
842	http://purl.org/dc/elements/1.1/	2
842	http://purl.org/dc/terms/	457
842	http://purl.org/ontology/bibo/	1
842	http://rdfs.org/ns/void#	2
842	http://rdfs.org/sioc/ns#	2
842	http://www.w3.org/1999/02/22-rdf-syntax-ns#	240
842	http://www.w3.org/2000/01/rdf-schema#	145
842	http://www.w3.org/2002/07/owl#	15
842	http://www.w3.org/2007/05/powder-s#	3
842	http://www.w3.org/ns/dcat#	439
842	http://www.w3.org/ns/formats/	1
842	http://xmlns.com/foaf/0.1/	854
842	openlinksw.com	7
842	semanlink.net	7
843	data-vocabulary.org	3
843	http://purl.org/dc/elements/1.1/	119
843	http://purl.org/net/inkel/rdf/schemas/lang/1.1#	2
843	http://purl.org/rss/1.0/	67
843	http://purl.org/rss/1.0/modules/content/	15
843	http://purl.org/rss/1.0/modules/syndication/	3
843	http://webns.net/mvcb/	1
843	http://www.w3.org/1999/02/22-rdf-syntax-ns#	119
843	http://www.w3.org/2000/01/rdf-schema#	54
843	http://www.w3.org/2000/10/swap/pim/contact#	2
843	http://www.w3.org/2002/07/owl#	6
843	http://www.w3.org/2004/02/skos/core#	4
843	http://xmlns.com/foaf/0.1/	393
843	http://xmlns.com/wordnet/1.6/	2
843	http://xmlns.com/wot/0.1/	4
843	megginson.com	4
843	schema.org	3
843	semanlink.net	33
843	xrea.com	2
844	http://purl.org/dc/elements/1.1/	42
844	http://purl.org/rss/1.0/	49
844	http://purl.org/rss/1.0/modules/content/	10
844	http://purl.org/rss/1.0/modules/syndication/	3
844	http://webns.net/mvcb/	1
844	http://www.w3.org/1999/02/22-rdf-syntax-ns#	196
844	http://www.w3.org/2000/01/rdf-schema#	9
844	http://www.w3.org/2002/07/owl#	1
844	http://xmlns.com/foaf/0.1/	711
844	http://xmlns.com/wot/0.1/	1
844	semanlink.net	8
845	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
845	http://www.w3.org/2000/01/rdf-schema#	1
845	http://xmlns.com/foaf/0.1/	21
846	http://purl.org/dc/elements/1.1/	33
846	http://purl.org/dc/terms/	55
846	http://purl.org/ontology/bibo/	46
846	http://purl.org/spar/fabio/	13
846	http://purl.org/vocab/bio/0.1/	1
846	http://purl.org/vocab/frbr/core#	1
846	http://webns.net/mvcb/	4
846	http://www.purl.org/stuff/rev#	104
846	http://www.w3.org/1999/02/22-rdf-syntax-ns#	198
846	http://www.w3.org/2000/01/rdf-schema#	132
846	http://www.w3.org/2002/07/owl#	14
846	http://www.w3.org/2003/01/geo/wgs84_pos#	3
846	http://xmlns.com/foaf/0.1/	244
846	rpi.edu	3
847	http://purl.org/vocab/bio/0.1/	1
847	http://rdfs.org/sioc/ns#	1
847	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
847	http://xmlns.com/foaf/0.1/	13
848	comiles.eu	2
848	http://purl.org/dc/elements/1.1/	120
848	http://purl.org/net/pingback/	2
848	http://purl.org/rss/1.0/	46
848	http://purl.org/rss/1.0/modules/content/	10
848	http://purl.org/rss/1.0/modules/syndication/	3
848	http://purl.org/vocab/relationship/	6
848	http://webns.net/mvcb/	1
848	http://www.w3.org/1999/02/22-rdf-syntax-ns#	30
848	http://www.w3.org/2000/01/rdf-schema#	6
848	http://www.w3.org/2004/02/skos/core#	4
848	http://www.w3.org/ns/auth/cert#	10
848	http://xmlns.com/foaf/0.1/	33
849	http://purl.org/vocab/bio/0.1/	1
849	http://rdfs.org/sioc/ns#	7
849	http://www.w3.org/1999/02/22-rdf-syntax-ns#	10
849	http://www.w3.org/2003/01/geo/wgs84_pos#	3
849	http://xmlns.com/foaf/0.1/	29
850	bris.ac.uk	2
850	http://purl.org/dc/elements/1.1/	6
850	http://purl.org/dc/types-example#	2
850	http://purl.org/net/scutter/	1
850	http://webns.net/mvcb/	2
850	http://www.w3.org/1999/02/22-rdf-syntax-ns#	25
850	http://www.w3.org/2000/01/rdf-schema#	4
850	http://xmlns.com/foaf/0.1/	63
850	ilrt.org	6
850	semanlink.net	3
851	http://rdfs.org/sioc/ns#	4
851	http://www.w3.org/1999/02/22-rdf-syntax-ns#	7
851	http://xmlns.com/foaf/0.1/	20
852	http://purl.org/dc/elements/1.1/	2
852	http://purl.org/dc/terms/	7
852	http://rdfs.org/ns/void#	4
852	http://rdfs.org/sioc/ns#	2
852	http://usefulinc.com/ns/doap#	139
852	http://webns.net/mvcb/	1
852	http://www.w3.org/1999/02/22-rdf-syntax-ns#	28
852	http://www.w3.org/2000/01/rdf-schema#	8
852	http://xmlns.com/foaf/0.1/	9
852	web-semantics.org	1
853	baomoi.com	4
853	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
854	aves3d.org	2
854	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
854	http://xmlns.com/foaf/0.1/	2
855	apache.org	25
855	http://creativecommons.org/ns#	1
855	http://purl.org/dc/elements/1.1/	29
855	http://usefulinc.com/ns/doap#	304
855	http://webns.net/mvcb/	1
855	http://www.w3.org/1999/02/22-rdf-syntax-ns#	60
855	http://www.w3.org/2000/01/rdf-schema#	4
855	http://www.w3.org/2000/10/swap/pim/contact#	10
855	http://www.w3.org/2002/07/owl#	6
855	http://www.w3.org/2003/01/geo/wgs84_pos#	7
855	http://xmlns.com/foaf/0.1/	46
855	http://xmlns.com/wot/0.1/	5
855	semanlink.net	83
855	web-semantics.org	2
856	http://purl.org/dc/elements/1.1/	38
856	http://purl.org/rss/1.0/	46
856	http://purl.org/rss/1.0/modules/content/	10
856	http://purl.org/rss/1.0/modules/syndication/	3
856	http://webns.net/mvcb/	1
856	http://www.w3.org/1999/02/22-rdf-syntax-ns#	25
856	http://www.w3.org/2000/01/rdf-schema#	1
856	http://xmlns.com/foaf/0.1/	4
857	http://purl.org/dc/elements/1.1/	12
857	http://www.w3.org/1999/02/22-rdf-syntax-ns#	46
857	http://www.w3.org/2000/01/rdf-schema#	8
857	http://www.w3.org/2000/10/swap/pim/contact#	6
857	http://www.w3.org/2001/vcard-rdf/3.0#	5
857	http://www.w3.org/2002/12/cal/ical#	5
857	http://xmlns.com/foaf/0.1/	173
858	georss.org	1
858	http://purl.org/dc/terms/	2406
858	http://purl.org/linguistics/gold/	1
858	http://purl.org/ontology/bibo/	29
858	http://rdfs.org/ns/void#	225
858	http://www.w3.org/1999/02/22-rdf-syntax-ns#	98
858	http://www.w3.org/2000/01/rdf-schema#	207
858	http://www.w3.org/2001/vcard-rdf/3.0#	17
858	http://www.w3.org/2002/07/owl#	62
858	http://www.w3.org/2003/01/geo/wgs84_pos#	64
858	http://www.w3.org/2004/02/skos/core#	266
858	http://xmlns.com/foaf/0.1/	98
858	lexvo.org	31
858	http://www.w3.org/2004/02/skos/core#	1
859	http://purl.org/dc/elements/1.1/	1
859	http://webns.net/mvcb/	2
859	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
859	http://xmlns.com/foaf/0.1/	16
859	semanlink.net	3
860	http://webns.net/mvcb/	1
860	http://www.w3.org/1999/02/22-rdf-syntax-ns#	264
860	http://www.w3.org/2000/01/rdf-schema#	1
860	http://xmlns.com/foaf/0.1/	1010
861	http://purl.org/dc/terms/	2
861	http://webns.net/mvcb/	2
861	http://www.w3.org/1999/02/22-rdf-syntax-ns#	6
861	http://www.w3.org/2000/01/rdf-schema#	2
861	http://xmlns.com/foaf/0.1/	34
862	http://purl.org/dc/elements/1.1/	6
862	http://purl.org/net/scutter/	1
862	http://purl.org/vocab/relationship/	17
862	http://www.geonames.org/ontology#	1
862	http://www.w3.org/1999/02/22-rdf-syntax-ns#	86
862	http://www.w3.org/2000/01/rdf-schema#	21
862	http://www.w3.org/2002/07/owl#	1
862	http://xmlns.com/foaf/0.1/	530
862	semanlink.net	16
863	http://purl.org/dc/elements/1.1/	1
