startDatasetID	destDatasetID	predicate	triples
624	691	http://xmlns.com/foaf/0.1/made	1
624	795	http://www.w3.org/2002/07/owl#sameAs	2
624	657	http://www.w3.org/2000/10/swap/pim/contact#nearestAirport	1
624	264	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
624	857	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
624	940	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
624	873	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
624	992	http://xmlns.com/foaf/0.1/topic	2
624	843	http://xmlns.com/foaf/0.1/knows	1
624	877	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
624	827	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
624	289	http://xmlns.com/foaf/0.1/knows	8
624	788	http://xmlns.com/foaf/0.1/knows	1
624	850	http://xmlns.com/foaf/0.1/homepage	2
624	992	http://xmlns.com/foaf/0.1/interest	1
624	289	http://swrc.ontoware.org/ontology#affiliation	1
624	691	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
624	850	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
624	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	7
624	443	http://xmlns.com/foaf/0.1/knows	4
624	877	http://www.w3.org/2002/07/owl#sameAs	1
624	873	http://www.w3.org/2002/07/owl#sameAs	1
624	885	http://xmlns.com/foaf/0.1/knows	1
624	992	http://xmlns.com/foaf/0.1/knows	1
624	602	http://xmlns.com/foaf/0.1/knows	1
624	657	http://xmlns.com/foaf/0.1/based_near	1
625	748	http://xmlns.com/foaf/0.1/mbox	2
625	748	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
626	451	http://www.w3.org/2002/07/owl#sameAs	2
627	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	29
627	815	http://webns.net/mvcb/generatorAgent	1
627	815	http://webns.net/mvcb/errorReportsTo	1
627	777	http://xmlns.com/foaf/0.1/schoolHomepage	1
627	750	http://dbpedia.org/ontology/wikiPageRedirects	1
627	778	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
627	277	http://xmlns.com/foaf/0.1/primaryTopic	2
628	683	http://rdfs.org/sioc/ns#follows	1
628	540	http://xmlns.com/foaf/0.1/homepage	4
628	745	http://rdfs.org/sioc/ns#follows	1
628	988	http://rdfs.org/sioc/ns#follows	1
628	342	http://xmlns.com/foaf/0.1/knows	1
628	399	http://rdfs.org/sioc/ns#follows	1
628	761	http://rdfs.org/sioc/ns#follows	1
628	761	http://xmlns.com/foaf/0.1/knows	1
628	796	http://rdfs.org/sioc/ns#follows	6
628	466	http://xmlns.com/foaf/0.1/knows	1
628	568	http://rdfs.org/sioc/ns#follows	1
628	465	http://rdfs.org/sioc/ns#follows	1
628	466	http://rdfs.org/sioc/ns#follows	1
628	540	http://rdfs.org/sioc/ns#follows	4
628	342	http://rdfs.org/sioc/ns#follows	1
628	447	http://rdfs.org/sioc/ns#follows	1
628	786	http://rdfs.org/sioc/ns#follows	1
628	796	http://xmlns.com/foaf/0.1/knows	5
629	684	http://xmlns.com/foaf/0.1/weblog	2
629	713	http://xmlns.com/foaf/0.1/workplaceHomepage	2
63	247	http://opendatacommunities.org/def/ontology/geography/refArea	88
63	263	http://opendatacommunities.org/def/ontology/time/refPeriod	88
630	891	http://xmlns.com/foaf/0.1/knows	1
630	568	http://xmlns.com/foaf/0.1/knows	1
630	927	http://rdfs.org/sioc/ns#follows	8
630	632	http://rdfs.org/sioc/ns#follows	1
630	679	http://rdfs.org/sioc/ns#follows	2
630	403	http://rdfs.org/sioc/ns#follows	1
630	568	http://rdfs.org/sioc/ns#follows	1
630	928	http://xmlns.com/foaf/0.1/knows	1
630	679	http://xmlns.com/foaf/0.1/knows	2
630	927	http://xmlns.com/foaf/0.1/knows	5
630	891	http://rdfs.org/sioc/ns#follows	1
630	928	http://rdfs.org/sioc/ns#follows	1
631	632	http://rdfs.org/sioc/ns#follows	1
631	785	http://rdfs.org/sioc/ns#follows	1
631	657	http://xmlns.com/foaf/0.1/based_near	1
632	630	http://rdfs.org/sioc/ns#follows	1
632	874	http://xmlns.com/foaf/0.1/knows	1
632	785	http://xmlns.com/foaf/0.1/knows	7
632	679	http://rdfs.org/sioc/ns#follows	1
632	785	http://rdfs.org/sioc/ns#follows	14
632	568	http://rdfs.org/sioc/ns#follows	2
632	679	http://xmlns.com/foaf/0.1/knows	1
632	743	http://xmlns.com/foaf/0.1/knows	1
632	891	http://rdfs.org/sioc/ns#follows	1
632	403	http://xmlns.com/foaf/0.1/knows	2
632	743	http://rdfs.org/sioc/ns#follows	1
632	891	http://xmlns.com/foaf/0.1/knows	1
632	568	http://xmlns.com/foaf/0.1/knows	1
632	874	http://rdfs.org/sioc/ns#follows	1
632	403	http://rdfs.org/sioc/ns#follows	2
633	571	http://rdfs.org/sioc/ns#follows	2
633	399	http://rdfs.org/sioc/ns#follows	1
633	785	http://rdfs.org/sioc/ns#follows	3
633	796	http://rdfs.org/sioc/ns#follows	2
633	568	http://rdfs.org/sioc/ns#follows	1
633	796	http://xmlns.com/foaf/0.1/knows	1
634	492	http://xmlns.com/foaf/0.1/knows	1
634	839	http://xmlns.com/foaf/0.1/knows	1
634	300	http://xmlns.com/foaf/0.1/knows	1
634	561	http://xmlns.com/foaf/0.1/knows	1
634	712	http://xmlns.com/foaf/0.1/knows	1
634	951	http://xmlns.com/foaf/0.1/knows	1
634	652	http://xmlns.com/foaf/0.1/knows	1
634	750	http://xmlns.com/foaf/0.1/interest	7
635	683	http://rdfs.org/sioc/ns#follows	1
635	735	http://xmlns.com/foaf/0.1/knows	2
635	399	http://rdfs.org/sioc/ns#follows	6
635	426	http://rdfs.org/sioc/ns#follows	1
635	466	http://xmlns.com/foaf/0.1/knows	1
635	568	http://rdfs.org/sioc/ns#follows	1
635	549	http://xmlns.com/foaf/0.1/knows	1
635	488	http://rdfs.org/sioc/ns#follows	2
635	342	http://rdfs.org/sioc/ns#follows	2
635	683	http://xmlns.com/foaf/0.1/knows	1
635	643	http://rdfs.org/sioc/ns#follows	1
635	628	http://rdfs.org/sioc/ns#follows	1
635	488	http://xmlns.com/foaf/0.1/knows	1
635	526	http://rdfs.org/sioc/ns#follows	1
635	948	http://xmlns.com/foaf/0.1/knows	1
635	455	http://xmlns.com/foaf/0.1/knows	1
635	948	http://rdfs.org/sioc/ns#follows	1
635	465	http://rdfs.org/sioc/ns#follows	1
635	549	http://rdfs.org/sioc/ns#follows	1
635	568	http://xmlns.com/foaf/0.1/knows	1
635	447	http://rdfs.org/sioc/ns#follows	2
635	420	http://rdfs.org/sioc/ns#follows	2
635	698	http://xmlns.com/foaf/0.1/knows	1
635	867	http://xmlns.com/foaf/0.1/knows	1
635	698	http://rdfs.org/sioc/ns#follows	2
635	455	http://rdfs.org/sioc/ns#follows	1
635	342	http://xmlns.com/foaf/0.1/knows	2
635	745	http://xmlns.com/foaf/0.1/knows	9
635	796	http://rdfs.org/sioc/ns#follows	42
635	932	http://rdfs.org/sioc/ns#follows	1
635	835	http://xmlns.com/foaf/0.1/knows	1
635	339	http://rdfs.org/sioc/ns#follows	2
635	702	http://xmlns.com/foaf/0.1/knows	2
635	339	http://xmlns.com/foaf/0.1/knows	2
635	447	http://xmlns.com/foaf/0.1/knows	1
635	835	http://rdfs.org/sioc/ns#follows	1
635	735	http://rdfs.org/sioc/ns#follows	3
635	867	http://rdfs.org/sioc/ns#follows	2
635	449	http://rdfs.org/sioc/ns#follows	1
635	643	http://xmlns.com/foaf/0.1/knows	1
635	526	http://xmlns.com/foaf/0.1/knows	1
635	796	http://xmlns.com/foaf/0.1/knows	24
635	745	http://rdfs.org/sioc/ns#follows	22
635	819	http://rdfs.org/sioc/ns#follows	1
635	988	http://rdfs.org/sioc/ns#follows	1
635	761	http://rdfs.org/sioc/ns#follows	1
635	761	http://xmlns.com/foaf/0.1/knows	1
635	887	http://rdfs.org/sioc/ns#follows	2
635	785	http://rdfs.org/sioc/ns#follows	10
635	399	http://xmlns.com/foaf/0.1/knows	4
635	819	http://xmlns.com/foaf/0.1/knows	1
635	466	http://rdfs.org/sioc/ns#follows	1
635	930	http://rdfs.org/sioc/ns#follows	1
635	702	http://rdfs.org/sioc/ns#follows	2
635	453	http://rdfs.org/sioc/ns#follows	1
635	349	http://rdfs.org/sioc/ns#follows	2
635	420	http://xmlns.com/foaf/0.1/knows	1
636	888	http://purl.org/dc/terms/language	1
637	456	http://xmlns.com/foaf/0.1/accountServiceHomepage	1
637	507	http://www.w3.org/2000/01/rdf-schema#seeAlso	4
637	456	http://xmlns.com/foaf/0.1/accountProfilePage	1
637	576	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
638	750	http://www.w3.org/2002/07/owl#sameAs	1146
639	815	http://webns.net/mvcb/generatorAgent	1
639	815	http://webns.net/mvcb/errorReportsTo	1
64	247	http://purl.org/dc/terms/spatial	1
64	247	http://data.opendatascotland.org/def/statistical-dimensions/refArea	966
64	90	http://data.opendatascotland.org/def/statistical-dimensions/education/school	966
64	263	http://data.opendatascotland.org/def/statistical-dimensions/refPeriod	966
640	440	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
640	815	http://webns.net/mvcb/generatorAgent	1
640	815	http://webns.net/mvcb/errorReportsTo	1
640	462	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
640	750	http://xmlns.com/foaf/0.1/interest	1
641	745	http://rdfs.org/sioc/ns#follows	1
641	445	http://rdfs.org/sioc/ns#follows	17
641	745	http://xmlns.com/foaf/0.1/knows	1
641	395	http://xmlns.com/foaf/0.1/knows	1
641	445	http://xmlns.com/foaf/0.1/knows	10
641	395	http://rdfs.org/sioc/ns#follows	1
643	683	http://rdfs.org/sioc/ns#follows	2
643	887	http://xmlns.com/foaf/0.1/knows	2
643	735	http://xmlns.com/foaf/0.1/knows	3
643	445	http://rdfs.org/sioc/ns#follows	1
643	399	http://rdfs.org/sioc/ns#follows	4
643	1010	http://xmlns.com/foaf/0.1/knows	1
643	466	http://xmlns.com/foaf/0.1/knows	2
643	568	http://rdfs.org/sioc/ns#follows	3
643	549	http://xmlns.com/foaf/0.1/knows	2
643	488	http://rdfs.org/sioc/ns#follows	3
643	342	http://rdfs.org/sioc/ns#follows	2
643	683	http://xmlns.com/foaf/0.1/knows	1
643	628	http://rdfs.org/sioc/ns#follows	1
643	488	http://xmlns.com/foaf/0.1/knows	2
643	526	http://rdfs.org/sioc/ns#follows	1
643	445	http://xmlns.com/foaf/0.1/knows	1
643	465	http://rdfs.org/sioc/ns#follows	1
643	743	http://xmlns.com/foaf/0.1/knows	1
643	549	http://rdfs.org/sioc/ns#follows	2
643	743	http://rdfs.org/sioc/ns#follows	1
643	568	http://xmlns.com/foaf/0.1/knows	1
643	420	http://rdfs.org/sioc/ns#follows	3
643	479	http://rdfs.org/sioc/ns#follows	2
643	941	http://xmlns.com/foaf/0.1/knows	2
643	867	http://xmlns.com/foaf/0.1/knows	1
643	698	http://rdfs.org/sioc/ns#follows	1
643	453	http://xmlns.com/foaf/0.1/knows	1
643	745	http://xmlns.com/foaf/0.1/knows	17
643	342	http://xmlns.com/foaf/0.1/knows	2
643	796	http://rdfs.org/sioc/ns#follows	46
643	928	http://xmlns.com/foaf/0.1/knows	1
643	339	http://rdfs.org/sioc/ns#follows	3
643	339	http://xmlns.com/foaf/0.1/knows	2
643	735	http://rdfs.org/sioc/ns#follows	3
643	867	http://rdfs.org/sioc/ns#follows	2
643	928	http://rdfs.org/sioc/ns#follows	1
643	796	http://xmlns.com/foaf/0.1/knows	28
643	745	http://rdfs.org/sioc/ns#follows	27
643	941	http://rdfs.org/sioc/ns#follows	3
643	819	http://rdfs.org/sioc/ns#follows	2
643	761	http://rdfs.org/sioc/ns#follows	3
643	635	http://rdfs.org/sioc/ns#follows	1
643	887	http://rdfs.org/sioc/ns#follows	7
643	761	http://xmlns.com/foaf/0.1/knows	1
643	785	http://rdfs.org/sioc/ns#follows	1
643	1010	http://rdfs.org/sioc/ns#follows	2
643	399	http://xmlns.com/foaf/0.1/knows	1
643	466	http://rdfs.org/sioc/ns#follows	3
643	819	http://xmlns.com/foaf/0.1/knows	1
643	930	http://rdfs.org/sioc/ns#follows	1
643	635	http://xmlns.com/foaf/0.1/knows	1
643	453	http://rdfs.org/sioc/ns#follows	1
643	349	http://rdfs.org/sioc/ns#follows	2
643	657	http://xmlns.com/foaf/0.1/based_near	4
643	420	http://xmlns.com/foaf/0.1/knows	2
644	615	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
645	456	http://xmlns.com/foaf/0.1/accountServiceHomepage	1
645	841	http://www.w3.org/2002/07/owl#sameAs	1
645	456	http://www.w3.org/2002/07/owl#sameAs	1
645	750	http://www.w3.org/2002/07/owl#sameAs	1
645	456	http://xmlns.com/foaf/0.1/accountProfilePage	1
645	750	http://xmlns.com/foaf/0.1/interest	8
645	750	http://xmlns.com/foaf/0.1/based_near	1
645	750	http://xmlns.com/foaf/0.1/workInfoHomepage	1
646	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	1
646	569	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
646	889	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
646	992	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
646	992	http://xmlns.com/foaf/0.1/mbox	4
646	876	http://xmlns.com/foaf/0.1/mbox	2
646	794	http://www.w3.org/2000/01/rdf-schema#seeAlso	3
646	569	http://xmlns.com/foaf/0.1/mbox	1
647	750	http://www.w3.org/2002/07/owl#sameAs	1
647	750	http://xmlns.com/foaf/0.1/topic_interest	1
649	941	http://rdfs.org/sioc/ns#follows	1
649	941	http://xmlns.com/foaf/0.1/knows	1
649	796	http://rdfs.org/sioc/ns#follows	4
649	796	http://xmlns.com/foaf/0.1/knows	4
65	247	http://purl.org/linked-data/sdmx/2009/dimension#refArea	9
65	750	http://purl.org/linked-data/sdmx/2009/dimension#refArea	1
65	145	http://purl.org/linked-data/sdmx/2009/dimension#refArea	78
65	263	http://purl.org/linked-data/sdmx/2009/dimension#refPeriod	162
65	282	http://purl.org/linked-data/sdmx/2009/dimension#refArea	67
650	877	http://xmlns.com/foaf/0.1/knows	1
650	877	http://xmlns.com/foaf/0.1/homepage	2
650	750	http://xmlns.com/foaf/0.1/knows	13
650	992	http://usefulinc.com/ns/doap#homepage	1
650	778	http://xmlns.com/foaf/0.1/mbox	2
650	841	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
650	726	http://purl.org/net/inkel/rdf/schemas/lang/1.1#masters	9
650	841	http://www.w3.org/2002/07/owl#sameAs	1
650	994	http://xmlns.com/foaf/0.1/workplaceHomepage	1
650	221	http://xmlns.com/foaf/0.1/knows	1
650	289	http://xmlns.com/foaf/0.1/publications	1
650	778	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
650	877	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
650	940	http://xmlns.com/foaf/0.1/knows	1
650	982	http://xmlns.com/foaf/0.1/knows	1
650	994	http://xmlns.com/foaf/0.1/homepage	23
650	750	http://purl.org/vocab/bio/0.1/place	3
650	994	http://xmlns.com/foaf/0.1/knows	1
650	289	http://xmlns.com/foaf/0.1/knows	1
650	1004	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
650	726	http://purl.org/net/inkel/rdf/schemas/lang/1.1#reads	7
650	613	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
650	1004	http://www.w3.org/2002/07/owl#sameAs	1
650	741	http://xmlns.com/foaf/0.1/homepage	1
650	657	http://purl.org/vocab/bio/0.1/place	3
650	684	http://www.w3.org/2002/07/owl#sameAs	1
650	938	http://vocab.lenka.no/geo-deling#eier	3
650	992	http://xmlns.com/foaf/0.1/made	1
650	877	http://www.w3.org/2002/07/owl#sameAs	1
650	873	http://www.w3.org/2002/07/owl#sameAs	1
650	916	http://xmlns.com/foaf/0.1/homepage	1
650	750	http://purl.org/vocab/bio/0.1/organization	2
650	750	http://xmlns.com/foaf/0.1/topic_interest	8
650	289	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
650	684	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
650	657	http://xmlns.com/foaf/0.1/based_near	1
650	289	http://www.w3.org/2002/07/owl#sameAs	1
651	824	http://purl.org/dc/terms/language	985
651	750	http://purl.org/ASN/schema/core/conceptTerm	50
652	492	http://xmlns.com/foaf/0.1/knows	1
652	966	http://xmlns.com/foaf/0.1/knows	1
652	338	http://xmlns.com/foaf/0.1/knows	1
652	561	http://xmlns.com/foaf/0.1/knows	1
652	951	http://xmlns.com/foaf/0.1/knows	1
652	511	http://xmlns.com/foaf/0.1/knows	1
652	824	http://xmlns.com/foaf/0.1/interest	9
652	843	http://xmlns.com/foaf/0.1/knows	1
653	548	http://xmlns.com/foaf/0.1/knows	1
653	507	http://xmlns.com/foaf/0.1/knows	1
654	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	3
656	857	http://xmlns.com/foaf/0.1/homepage	1
656	940	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
656	862	http://xmlns.com/foaf/0.1/mbox	1
656	992	http://xmlns.com/foaf/0.1/interest	1
656	613	http://xmlns.com/foaf/0.1/holdsAccount	1
656	750	http://xmlns.com/foaf/0.1/interest	5
656	862	http://xmlns.com/foaf/0.1/homepage	6
656	862	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
656	862	http://xmlns.com/foaf/0.1/depiction	2
657	722	http://purl.org/dc/terms/creator	2
657	824	http://purl.org/vocommons/voaf#metadataVoc	1
657	992	http://www.w3.org/2002/07/owl#onProperty	2
657	888	http://purl.org/dc/terms/language	5
657	282	http://www.w3.org/2002/07/owl#sameAs	1
657	520	http://rdf.geospecies.org/ont/geospecies#hasLowExpectationOf	1477
657	750	http://www.w3.org/2002/07/owl#sameAs	379
657	520	http://rdf.geospecies.org/ont/geospecies#hasExpectationOf	10516
657	992	http://purl.org/vocommons/voaf#metadataVoc	2
657	289	http://purl.org/dc/terms/creator	1
657	992	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	2
657	697	http://www.w3.org/2002/07/owl#sameAs	2
657	362	http://www.geonames.org/ontology#nearby	3432
657	750	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
657	992	http://www.w3.org/2000/01/rdf-schema#subPropertyOf	7
657	284	http://www.w3.org/2007/05/powder-s#describedby	3012
657	285	http://lod.taxonconcept.org/ontology/txn.owl#hasExpectationOf	1749
657	520	http://rdf.geospecies.org/ont/geospecies#hasUnknownExpectationOf	10682
657	971	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
657	192	http://www.w3.org/2002/07/owl#sameAs	77
657	750	http://purl.org/dc/terms/publisher	1
657	992	http://www.w3.org/2000/01/rdf-schema#range	2
657	992	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	2
657	992	http://purl.org/vocommons/voaf#specializes	2
657	992	http://www.w3.org/2000/01/rdf-schema#subClassOf	3
658	780	http://xmlns.com/foaf/0.1/schoolHomepage	1
658	750	http://xmlns.com/foaf/0.1/interest	5
658	780	http://xmlns.com/foaf/0.1/img	1
658	750	http://xmlns.com/foaf/0.1/based_near	1
659	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	6
660	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	40
660	499	http://xmlns.com/foaf/0.1/knows	2
660	462	http://xmlns.com/foaf/0.1/knows	1
660	863	http://xmlns.com/foaf/0.1/made	1
660	992	http://xmlns.com/foaf/0.1/topic	2
660	863	http://xmlns.com/foaf/0.1/currentProject	1
660	579	http://xmlns.com/foaf/0.1/knows	1
660	750	http://xmlns.com/foaf/0.1/interest	20
661	972	http://www.w3.org/2002/07/owl#sameAs	1
661	877	http://xmlns.com/foaf/0.1/knows	1
661	972	http://xmlns.com/foaf/0.1/knows	1
661	972	http://xmlns.com/foaf/0.1/workplaceHomepage	1
661	553	http://xmlns.com/foaf/0.1/knows	1
661	895	http://xmlns.com/foaf/0.1/knows	1
661	289	http://xmlns.com/foaf/0.1/knows	1
661	391	http://xmlns.com/foaf/0.1/knows	2
661	972	http://xmlns.com/foaf/0.1/homepage	1
661	972	http://xmlns.com/foaf/0.1/schoolHomepage	1
661	1004	http://www.w3.org/2002/07/owl#sameAs	1
661	972	http://xmlns.com/foaf/0.1/mbox	2
661	750	http://www.w3.org/2002/07/owl#sameAs	3
661	612	http://xmlns.com/foaf/0.1/knows	1
661	443	http://www.w3.org/2002/07/owl#sameAs	1
661	391	http://xmlns.com/foaf/0.1/mbox	2
662	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	3
662	952	http://xmlns.com/foaf/0.1/mbox	1
662	1011	http://xmlns.com/foaf/0.1/workplaceHomepage	2
662	443	http://www.w3.org/2002/07/owl#sameAs	1
662	289	http://www.w3.org/2002/07/owl#sameAs	1
663	992	http://xmlns.com/foaf/0.1/topic	2
664	437	http://rdfs.org/sioc/ns#follows	1
664	437	http://xmlns.com/foaf/0.1/knows	1
664	657	http://xmlns.com/foaf/0.1/based_near	2
665	992	http://www.w3.org/2002/07/owl#equivalentProperty	2
665	750	http://dimitros.net/rdf/ontology#hasRelatedConcept	55
665	992	http://www.w3.org/2000/01/rdf-schema#range	3
666	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	2
667	750	http://purl.org/dc/terms/subject	4
667	442	http://www.w3.org/2000/01/rdf-schema#subClassOf	2
667	750	http://rdfs.org/ns/void#publisher	1
667	750	http://rdfs.org/ns/void#source	1
667	750	http://www.w3.org/2002/07/owl#sameAs	515
667	582	http://www.w3.org/2002/07/owl#sameAs	30
67	247	http://purl.org/linked-data/sdmx/2009/dimension#refArea	8
67	263	http://purl.org/linked-data/sdmx/2009/dimension#refPeriod	88
67	282	http://purl.org/linked-data/sdmx/2009/dimension#refArea	73
670	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	2
671	833	http://www.w3.org/2004/02/skos/core#mappingRelation	697
671	992	http://www.w3.org/2000/01/rdf-schema#subPropertyOf	1
674	540	http://xmlns.com/foaf/0.1/homepage	3
674	657	http://xmlns.com/foaf/0.1/based_near	90
677	895	http://xmlns.com/foaf/0.1/knows	1
678	815	http://webns.net/mvcb/generatorAgent	1
678	815	http://webns.net/mvcb/errorReportsTo	1
679	849	http://xmlns.com/foaf/0.1/knows	1
679	630	http://rdfs.org/sioc/ns#follows	2
679	785	http://xmlns.com/foaf/0.1/knows	2
679	630	http://xmlns.com/foaf/0.1/knows	2
679	632	http://rdfs.org/sioc/ns#follows	2
679	821	http://xmlns.com/foaf/0.1/knows	2
679	796	http://rdfs.org/sioc/ns#follows	1
679	912	http://xmlns.com/foaf/0.1/knows	1
679	785	http://rdfs.org/sioc/ns#follows	4
679	912	http://rdfs.org/sioc/ns#follows	1
679	568	http://rdfs.org/sioc/ns#follows	2
679	821	http://rdfs.org/sioc/ns#follows	2
679	743	http://xmlns.com/foaf/0.1/knows	1
679	891	http://rdfs.org/sioc/ns#follows	2
679	743	http://rdfs.org/sioc/ns#follows	1
679	891	http://xmlns.com/foaf/0.1/knows	1
679	568	http://xmlns.com/foaf/0.1/knows	2
679	632	http://xmlns.com/foaf/0.1/knows	1
679	849	http://rdfs.org/sioc/ns#follows	1
679	928	http://rdfs.org/sioc/ns#follows	1
679	657	http://xmlns.com/foaf/0.1/based_near	2
679	796	http://xmlns.com/foaf/0.1/knows	1
68	247	http://opendatacommunities.org/def/ontology/geography/refArea	87
68	263	http://opendatacommunities.org/def/ontology/time/refPeriod	87
680	769	http://xmlns.com/foaf/0.1/homepage	1
680	769	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
683	735	http://xmlns.com/foaf/0.1/knows	2
683	785	http://xmlns.com/foaf/0.1/knows	1
683	745	http://xmlns.com/foaf/0.1/knows	5
683	399	http://rdfs.org/sioc/ns#follows	8
683	796	http://rdfs.org/sioc/ns#follows	23
683	988	http://xmlns.com/foaf/0.1/knows	1
683	568	http://rdfs.org/sioc/ns#follows	1
683	928	http://xmlns.com/foaf/0.1/knows	1
683	643	http://rdfs.org/sioc/ns#follows	1
683	735	http://rdfs.org/sioc/ns#follows	2
683	867	http://rdfs.org/sioc/ns#follows	1
683	643	http://xmlns.com/foaf/0.1/knows	1
683	928	http://rdfs.org/sioc/ns#follows	1
683	796	http://xmlns.com/foaf/0.1/knows	17
683	745	http://rdfs.org/sioc/ns#follows	5
683	819	http://rdfs.org/sioc/ns#follows	1
683	988	http://rdfs.org/sioc/ns#follows	1
683	526	http://rdfs.org/sioc/ns#follows	1
683	635	http://rdfs.org/sioc/ns#follows	1
683	785	http://rdfs.org/sioc/ns#follows	1
683	399	http://xmlns.com/foaf/0.1/knows	5
683	819	http://xmlns.com/foaf/0.1/knows	1
683	568	http://xmlns.com/foaf/0.1/knows	1
683	420	http://rdfs.org/sioc/ns#follows	1
683	635	http://xmlns.com/foaf/0.1/knows	1
683	867	http://xmlns.com/foaf/0.1/knows	1
683	657	http://xmlns.com/foaf/0.1/based_near	1
683	420	http://xmlns.com/foaf/0.1/knows	1
684	844	http://xmlns.com/foaf/0.1/homepage	1
684	803	http://xmlns.com/foaf/0.1/homepage	1
684	456	http://xmlns.com/foaf/0.1/homepage	6
684	441	http://xmlns.com/foaf/0.1/homepage	1
684	872	http://xmlns.com/foaf/0.1/homepage	1
684	646	http://xmlns.com/foaf/0.1/homepage	1
684	623	http://xmlns.com/foaf/0.1/homepage	1
684	713	http://xmlns.com/foaf/0.1/homepage	1
684	805	http://xmlns.com/foaf/0.1/homepage	3
684	876	http://xmlns.com/foaf/0.1/homepage	2
684	801	http://xmlns.com/foaf/0.1/homepage	1
684	977	http://xmlns.com/foaf/0.1/homepage	5
684	598	http://xmlns.com/foaf/0.1/homepage	1
684	962	http://xmlns.com/foaf/0.1/homepage	3
684	567	http://xmlns.com/foaf/0.1/homepage	1
684	781	http://xmlns.com/foaf/0.1/homepage	2
684	806	http://xmlns.com/foaf/0.1/homepage	1
684	354	http://xmlns.com/foaf/0.1/homepage	1
684	741	http://xmlns.com/foaf/0.1/homepage	2
684	693	http://xmlns.com/foaf/0.1/homepage	1
684	542	http://xmlns.com/foaf/0.1/homepage	1
684	518	http://xmlns.com/foaf/0.1/homepage	1
684	650	http://xmlns.com/foaf/0.1/homepage	1
684	870	http://xmlns.com/foaf/0.1/homepage	1
684	594	http://xmlns.com/foaf/0.1/homepage	1
684	772	http://xmlns.com/foaf/0.1/homepage	1
684	777	http://xmlns.com/foaf/0.1/homepage	1
684	695	http://xmlns.com/foaf/0.1/homepage	1
684	970	http://xmlns.com/foaf/0.1/homepage	19
684	931	http://xmlns.com/foaf/0.1/homepage	1
684	969	http://xmlns.com/foaf/0.1/homepage	1
684	914	http://xmlns.com/foaf/0.1/homepage	1
684	950	http://xmlns.com/foaf/0.1/homepage	1
684	995	http://xmlns.com/foaf/0.1/homepage	1
684	965	http://xmlns.com/foaf/0.1/homepage	1
684	627	http://xmlns.com/foaf/0.1/homepage	3
684	843	http://xmlns.com/foaf/0.1/homepage	1
684	961	http://xmlns.com/foaf/0.1/homepage	1
684	992	http://xmlns.com/foaf/0.1/homepage	2
684	855	http://xmlns.com/foaf/0.1/homepage	2
684	363	http://xmlns.com/foaf/0.1/homepage	1
684	933	http://xmlns.com/foaf/0.1/homepage	1
684	540	http://xmlns.com/foaf/0.1/homepage	8
684	815	http://xmlns.com/foaf/0.1/homepage	1
684	975	http://xmlns.com/foaf/0.1/homepage	3
684	797	http://xmlns.com/foaf/0.1/homepage	1
684	629	http://xmlns.com/foaf/0.1/homepage	1
684	994	http://xmlns.com/foaf/0.1/homepage	2
684	506	http://xmlns.com/foaf/0.1/homepage	2
684	793	http://xmlns.com/foaf/0.1/member	519
684	879	http://xmlns.com/foaf/0.1/homepage	1
