516	516	2
516	613	1
516	738	1
516	750	1
516	1004	1
517	517	5
517	750	4
518	518	1
519	519	3
520	520	5
521	521	4
522	503	5
522	515	4
522	517	5
522	522	7
522	528	5
522	750	5
523	523	1
524	524	4
524	833	4
525	267	1
525	374	2
525	503	2
525	513	2
525	515	2
525	517	2
525	520	1
525	522	2
525	525	4
525	528	2
525	657	2
525	716	2
525	750	4
525	802	1
526	526	1
527	527	3
527	657	1
527	716	1
527	750	2
528	226	2
528	503	3
528	513	2
528	515	3
528	517	3
528	522	3
528	525	2
528	528	5
528	750	4
529	529	2
530	530	1
531	531	1
532	532	1
533	533	1
534	534	1
535	535	1
536	536	1
537	537	1
537	567	1
538	538	2
539	539	1
540	540	3
541	541	1
542	542	2
543	543	2
544	544	4
545	545	1
546	546	1
547	547	1
548	548	1
549	549	2
550	550	2
551	551	2
552	552	2
552	606	1
553	553	1
553	750	1
553	972	1
553	1004	1
554	554	1
555	555	1
556	556	1
557	557	2
558	558	4
559	559	2
560	560	1
561	561	1
561	831	1
561	841	1
562	562	2
563	289	1
563	563	1
563	841	1
563	1004	1
564	564	2
564	613	1
564	1004	1
565	565	1
566	566	1
567	567	2
568	568	2
569	569	1
570	570	2
571	571	4
572	572	1
573	573	2
574	289	1
574	574	1
574	841	1
574	1004	1
575	575	1
576	576	2
577	577	1
578	578	1
579	579	2
580	580	1
581	581	2
582	582	6
582	657	2
582	750	4
583	583	1
584	584	2
585	585	1
586	586	2
587	587	4
588	588	2
589	589	2
590	590	3
591	591	1
592	592	1
593	593	5
593	750	2
594	594	1
594	684	1
595	595	1
596	596	4
597	597	1
598	598	2
598	684	1
599	599	5
600	600	1
601	601	2
602	602	1
602	873	1
603	603	2
604	604	2
605	605	2
606	606	2
607	607	1
608	608	2
609	609	3
609	684	1
610	610	1
611	611	2
612	612	1
613	194	1
613	238	1
613	264	1
613	289	2
613	363	1
613	370	1
613	391	2
613	392	1
613	414	2
613	435	2
613	436	1
613	440	1
613	443	2
613	451	1
613	483	1
613	484	2
613	540	2
613	567	1
613	579	1
613	586	1
613	590	1
613	613	6
613	619	3
613	623	1
613	624	1
613	626	1
613	627	2
613	652	1
613	654	2
613	662	1
613	673	1
613	691	1
613	693	1
613	695	1
613	713	1
613	714	1
613	716	2
613	722	1
613	726	1
613	739	1
613	741	2
613	777	1
613	778	1
613	781	1
613	788	1
613	813	1
613	832	1
613	850	1
613	852	1
613	855	1
613	857	1
613	859	1
613	861	1
613	862	1
613	864	2
613	868	1
613	877	1
613	882	1
613	886	2
613	898	1
613	900	2
613	904	2
613	914	1
613	915	1
613	918	1
613	929	1
613	931	1
613	934	1
613	936	1
613	950	1
613	953	1
613	955	2
613	961	1
613	962	2
613	965	1
613	969	1
613	970	2
613	972	1
613	975	1
613	977	1
613	980	1
613	985	1
613	986	1
613	990	1
613	992	3
613	994	1
613	997	1
613	1004	1
613	1005	1
613	1006	2
613	1011	1
613	1012	1
614	614	4
615	615	2
617	617	3
617	657	1
617	750	1
617	824	1
617	1002	1
618	618	2
619	619	5
620	620	2
621	621	1
622	622	1
623	623	2
624	624	2
624	795	1
624	873	1
624	877	1
625	625	1
626	451	1
626	626	2
627	627	2
628	628	3
629	629	2
630	630	2
631	631	1
632	632	2
633	633	2
634	634	1
635	635	2
636	636	2
637	637	3
638	638	5
638	750	4
639	639	1
640	640	1
641	641	1
642	642	1
643	643	2
644	644	1
645	456	1
645	645	2
645	750	1
645	841	1
646	646	2
647	647	1
647	750	1
648	648	4
649	649	1
650	289	1
650	650	3
650	684	1
650	841	1
650	873	1
650	877	1
650	1004	1
651	651	4
652	652	1
653	653	1
654	654	1
655	655	2
656	656	2
657	192	2
657	282	1
657	657	4
657	697	1
657	750	3
658	658	1
659	659	1
660	660	2
661	443	1
661	661	2
661	750	1
661	972	1
661	1004	1
662	289	1
662	443	1
662	662	1
663	663	2
664	664	2
665	665	3
666	666	2
667	582	2
667	667	7
667	750	3
669	669	5
670	670	5
671	671	4
672	672	1
673	673	4
674	674	3
675	675	1
676	676	2
677	677	1
678	678	1
679	679	2
680	680	1
681	681	2
682	682	1
683	683	1
684	684	4
685	685	2
686	686	3
687	687	1
688	688	3
689	689	1
690	690	4
690	697	1
691	691	2
692	692	1
693	693	2
694	694	2
695	695	1
696	696	1
697	657	1
697	690	1
697	697	5
697	750	1
698	698	2
699	699	1
700	700	1
701	701	3
702	702	2
703	703	2
704	704	1
705	705	1
706	706	1
707	707	3
707	750	2
707	802	2
708	708	1
709	709	1
710	710	1
711	711	1
712	712	1
713	713	4
714	714	2
715	715	1
716	657	3
716	716	4
716	750	4
717	717	2
718	718	1
719	719	2
720	720	2
721	721	1
722	722	2
722	750	1
723	723	2
724	724	1
725	725	1
726	726	3
726	750	1
726	863	1
726	888	3
727	727	3
728	728	2
729	729	1
730	730	1
731	731	2
731	877	1
732	732	3
733	733	2
734	734	4
735	735	2
736	736	2
737	737	2
738	516	1
738	738	1
739	739	2
740	613	1
740	740	2
740	772	1
740	898	1
740	955	1
741	741	2
742	742	4
743	743	1
744	744	3
745	745	3
746	746	3
747	747	1
748	748	1
749	749	4
750	241	2
750	267	3
750	277	1
750	285	1
750	319	2
750	374	3
750	377	3
750	443	1
750	520	2
750	582	3
750	657	4
750	684	1
750	697	1
750	716	1
750	750	7
750	802	3
750	873	1
751	751	2
752	752	6
753	753	1
754	754	2
755	755	2
756	756	2
756	841	1
756	1004	1
757	757	1
758	758	1
759	759	1
760	760	3
761	761	1
762	762	2
763	763	2
764	464	2
764	750	1
764	764	5
765	765	5
766	750	1
766	766	4
767	767	3
768	750	1
768	768	2
769	769	1
770	770	1
771	771	1
772	289	1
772	443	1
772	684	1
772	772	3
772	780	1
772	841	1
772	992	1
773	773	1
774	774	1
775	775	1
776	776	1
777	289	1
777	777	4
778	778	1
779	779	1
780	750	3
780	780	5
780	917	2
781	750	3
781	781	5
782	289	1
782	443	1
782	782	1
782	788	1
782	955	1
782	1004	1
783	783	1
784	784	2
785	785	4
786	786	1
787	787	2
788	788	4
789	789	1
790	790	2
791	791	1
792	792	2
793	684	1
793	793	4
794	794	3
795	241	4
795	296	4
795	795	5
796	796	4
797	797	1
798	798	2
799	799	1
800	800	2
801	801	1
802	750	1
802	802	3
803	803	1
804	804	1
805	805	2
806	806	1
807	807	1
807	1004	1
808	808	1
809	809	2
810	810	2
811	811	2
812	812	2
813	813	1
814	814	1
815	815	3
816	816	2
817	817	2
818	818	1
819	819	2
820	820	2
821	821	1
822	499	2
822	507	1
822	602	1
822	822	4
822	913	1
822	986	1
823	823	1
824	824	6
825	825	3
826	826	1
827	827	2
828	828	2
829	829	1
830	830	1
831	561	1
831	831	1
831	841	1
832	832	2
833	524	4
833	833	4
834	834	2
835	835	1
836	836	5
837	837	1
838	838	2
839	839	1
840	301	1
840	364	1
840	516	1
840	840	3
841	413	1
841	841	3
842	842	3
843	843	3
844	684	1
844	844	3
845	845	1
846	289	1
846	613	1
846	846	3
846	992	1
846	1011	1
847	847	1
848	848	2
849	849	2
850	850	2
851	851	1
852	852	2
853	853	1
854	854	1
855	684	1
855	855	2
855	970	1
856	856	2
857	857	2
858	593	2
858	750	2
858	858	3
859	859	1
860	860	3
861	861	1
862	862	2
863	863	4
864	864	4
865	865	3
866	866	4
866	944	3
867	867	1
868	868	1
869	289	1
869	391	1
869	443	1
869	732	1
869	750	2
869	869	4
869	972	1
869	1004	1
870	870	1
871	871	2
872	684	1
872	872	1
873	286	1
873	289	3
873	359	3
873	443	2
873	478	1
873	540	1
873	570	1
873	647	1
873	656	1
873	658	1
873	693	1
873	750	2
873	756	1
873	873	5
873	940	1
873	952	1
873	992	1
874	874	4
875	875	4
876	876	1
877	624	1
877	843	1
877	877	6
878	878	3
879	684	1
879	879	1
880	880	2
882	882	5
883	883	2
884	884	4
885	885	2
886	886	2
887	887	2
888	194	3
888	657	3
888	726	3
888	750	3
888	888	5
889	889	2
890	890	2
891	891	2
892	892	3
893	893	1
894	894	3
895	182	1
895	289	1
895	391	1
895	443	1
895	648	1
895	750	1
895	895	2
895	904	1
895	952	1
895	972	1
895	1004	1
895	1011	1
896	896	1
897	123	1
897	657	1
897	716	2
897	750	2
897	897	3
898	740	1
898	898	3
899	899	1
900	900	3
901	901	1
902	902	2
903	903	2
904	657	1
904	750	2
904	824	3
904	904	5
905	905	4
906	906	1
907	613	1
907	765	1
907	907	3
907	1004	2
908	517	1
908	750	1
908	908	4
909	909	2
910	910	3
911	911	2
912	912	1
913	499	1
913	913	3
914	914	1
915	915	2
916	916	4
917	917	4
918	918	4
919	919	3
920	920	2
921	750	1
921	921	2
921	1004	1
922	507	1
922	922	1
923	923	1
924	924	1
925	925	3
926	926	5
927	927	3
928	928	1
929	929	2
930	930	2
931	931	4
932	932	2
933	684	1
933	933	1
934	934	4
935	935	1
936	936	1
937	937	1
938	657	2
938	938	3
939	750	3
939	939	5
940	795	1
940	841	1
940	873	1
940	940	3
940	1004	1
941	941	2
942	942	2
943	943	4
944	944	4
945	945	1
946	946	2
947	947	1
948	948	2
949	949	2
950	950	2
951	951	1
952	289	1
952	443	1
952	732	1
952	952	4
952	1004	1
953	953	2
954	434	1
954	904	1
954	954	5
955	750	1
955	955	2
956	956	2
957	957	2
958	958	2
959	959	1
960	960	2
961	961	1
962	962	2
963	963	1
964	964	1
965	965	5
966	966	1
967	967	1
968	968	4
969	969	5
970	684	1
970	794	1
970	970	3
970	992	1
971	750	2
971	971	3
972	264	1
972	289	1
972	443	1
972	489	1
972	553	1
972	612	1
972	661	1
972	750	1
972	895	1
972	972	5
973	973	2
974	974	2
975	975	2
976	976	1
977	977	2
978	978	1
979	979	2
980	980	5
981	981	1
982	982	1
983	983	1
984	841	1
984	984	2
985	985	2
986	525	1
986	986	2
987	987	1
988	988	2
989	289	1
989	989	2
990	990	5
991	991	2
992	443	1
992	684	1
992	992	5
993	443	1
993	993	1
993	1004	1
994	994	2
994	1004	1
995	374	2
995	995	4
996	996	1
997	997	1
998	998	1
999	999	2
1000	841	1
1000	1000	2
1001	1001	1
1002	1002	5
1003	750	1
1003	1003	3
1004	462	1
1004	613	3
1004	992	1
1004	1004	4
1005	1005	4
1006	1006	1
1007	657	3
1007	1007	6
1008	824	1
1008	1008	6
1008	1011	4
1009	750	1
1009	904	1
1009	944	1
1009	1009	4
1009	1012	1
1010	1010	1
1011	1011	3
1012	1012	3
1013	1013	3
